name;sex;count
Oluwatomisin;M;49
Oluwatomiwa;M;54
Oluwatoni;F;87
Oluwatoni;M;56
Oluwatoniloba;F;6
Oluwatoniloba;M;10
Oluwatosin;F;13
Oluwatosin;M;32
Oluwatoyin;F;11
Oluwatoyosi;F;5
Oluwatumininu;F;18
Olvia;F;5
Olvin;M;155
Olwen;F;5
Olwyn;F;5
Olympia;F;393
Olyn;M;18
Olyssa;F;6
Olyve;F;18
Olyver;M;152
Olyvia;F;937
Olyviah;F;36
Om;M;998
Oma;F;14
Omair;M;55
Omaira;F;15
Omani;F;15
Omani;M;30
Omar;F;15
Omar;M;18993
Omara;F;44
Omarah;F;5
Omare;M;38
Omaree;M;54
Omari;F;123
Omari;M;4455
Omaria;F;75
Omarian;M;87
Omariana;F;5
Omarianna;F;6
Omarie;M;95
Omarii;M;54
Omario;M;22
Omarion;M;798
Omarius;M;27
Omarr;M;38
Omarri;M;25
Omauri;M;84
Omaya;F;35
Omayra;F;12
Omeed;M;12
Omega;F;79
Omega;M;207
Omeir;M;23
Omelia;F;12
Omer;M;721
Omera;F;41
Omere;M;146
Omero;M;24
Omi;F;13
Omi;M;19
Omid;M;128
Omina;F;10
Omir;M;108
Omiyah;F;16
Omkar;M;138
Omni;F;61
Omni;M;25
Omnia;F;37
Omolara;F;34
Omolola;F;31
Omotara;F;17
Omotola;F;5
Omran;M;89
Omri;F;5
Omri;M;272
Omunique;F;49
Omya;F;37
Ona;F;276
Onah;F;5
Onalee;F;120
Onaleigh;F;7
Onan;M;5
Onawa;F;5
Ondine;F;88
Ondre;M;43
Ondrea;F;44
Oneal;M;68
Oneida;F;41
Oneil;M;128
Oneill;M;24
Onel;M;5
Onella;F;11
Onesimo;M;36
Onesimus;M;13
Onesti;F;49
Onesty;F;67
Oneyda;F;6
Oni;F;66
Onia;F;5
Onica;F;33
Oniel;M;38
Onika;F;107
Onir;M;5
Onisty;F;5
Onix;M;90
Oniya;F;24
Oniyah;F;43
Onkar;M;11
Onna;F;165
Onnah;F;10
Onnalee;F;5
Onnaleigh;F;5
Onni;M;13
Onnie;F;6
Onnika;F;27
Onofre;M;5
Onora;F;44
Ontario;M;80
Onur;M;61
Onya;F;16
Onyedikachi;M;8
Onyekachi;F;5
Onyekachi;M;41
Onyekachukwu;M;5
Onyinye;F;8
Onyinyechi;F;63
Onyinyechukwu;F;18
Onyx;F;413
Onyx;M;1156
Onyxx;M;6
Oona;F;676
Oonagh;F;32
Opal;F;1808
Opeyemi;F;13
Ophelia;F;3233
Ophelie;F;5
Opie;M;125
Optimus;M;5
Or;M;16
Ora;F;253
Ora;M;17
Orabella;F;8
Orabelle;F;6
Oracio;M;25
Oracle;F;8
Orah;F;21
Oralia;F;120
Oran;M;210
Orazio;M;18
Orchid;F;88
Orel;F;6
Orel;M;40
Orelia;F;20
Oren;F;18
Oren;M;1141
Oreofeoluwa;F;5
Oreofeoluwa;M;6
Oreoluwa;F;148
Oreoluwa;M;87
Orest;M;17
Orestes;M;39
Orhan;M;77
Ori;F;112
Ori;M;503
Oria;F;55
Oriah;F;164
Oriah;M;5
Orian;F;20
Orian;M;190
Oriana;F;920
Oriane;F;18
Orianna;F;479
Orianthi;F;13
Orie;M;50
Oriel;F;16
Oriel;M;71
Orielle;F;24
Orien;M;83
Orik;M;7
Orin;F;11
Orin;M;751
Orion;F;220
Orion;M;8008
Orissa;F;11
Oriya;F;43
Oriyah;F;87
Oriyan;M;5
Orla;F;267
Orlagh;F;6
Orlaith;F;10
Orlan;M;11
Orland;M;13
Orlandis;M;17
Orlando;M;5080
Orlandria;F;5
Orli;F;171
Orlin;M;137
Orlo;M;11
Orly;F;258
Orlyn;M;5
Ornella;F;85
Orpha;F;11
Orquidea;F;17
Orquidia;F;6
Orran;M;5
Orren;M;88
Orrick;M;6
Orrin;M;630
Orry;M;37
Orryn;M;11
Orsen;M;5
Orson;M;503
Orville;M;119
Orvin;M;16
Ory;M;8
Orya;F;17
Oryan;M;378
Oryana;F;5
Oryen;M;7
Oryn;M;95
Oryon;M;62
Osa;F;12
Osa;M;5
Osagie;M;11
Osahon;M;6
Osama;M;85
Osariemen;F;5
Osaze;M;32
Osbaldo;M;365
Osborn;M;83
Osborne;M;82
Osbourne;M;23
Oscar;F;17
Oscar;M;23453
Osceola;M;5
Osean;M;5
Oseas;M;109
Osei;M;43
Oseias;M;159
Oshae;M;51
Oshane;M;23
Oshay;M;56
Oshea;M;318
Oshen;M;52
Osher;M;72
Oshun;F;40
Oshyn;F;32
Osiah;M;68
Osian;M;9
Osias;M;208
Osiel;M;747
Osinachi;F;29
Osinachi;M;70
Osiria;F;5
Osiris;F;173
Osiris;M;1046
Osirus;M;13
Osiyo;F;5
Oskar;M;1320
Oslo;M;115
Osman;M;918
Osmani;M;39
Osmany;M;65
Osmar;M;801
Osmara;F;53
Osmary;F;11
Osmel;M;48
Osmin;M;135
Osmond;M;65
Osnas;F;5
Oso;M;6
Osric;M;45
Ossian;M;24
Ossie;M;5
Ossiel;M;15
Ostap;M;5
Ostara;F;12
Osteen;M;6
Osten;M;60
Ostin;M;157
Osvaldo;M;2430
Osvin;M;27
Oswald;M;259
Oswaldo;M;849
Oswin;F;69
Oswin;M;144
Oswyn;F;6
Osyris;M;21
Otavio;M;35
Otha;M;17
Othello;M;66
Othman;M;151
Othniel;M;280
Otilia;F;62
Otilio;M;29
Otis;M;2183
Otniel;M;39
Otoniel;M;201
Ottavia;F;7
Ottavio;M;12
Ottilia;F;32
Ottilie;F;103
Ottis;M;46
Otto;M;4015
Ottoniel;M;12
Otylia;F;21
Oumar;M;288
Oumie;F;8
Oumou;F;308
Oumy;F;6
Ourania;F;16
Ousainou;M;10
Ousman;M;139
Ousmane;M;255
Ovadia;M;78
Oved;M;15
Ovee;F;31
Ovi;F;38
Ovidio;M;55
Ovie;M;25
Oviya;F;90
Owain;M;59
Owais;M;140
Owan;M;7
Owen;F;199
Owen;M;89758
Owenn;M;54
Owens;M;35
Owin;M;99
Owsley;F;5
Owsley;M;12
Owyn;F;26
Owyn;M;406
Owynn;F;42
Owynn;M;105
Oxana;F;5
Oxford;M;48
Oxley;M;35
Oya;F;12
Oyindamola;F;48
Oyinkansola;F;67
Oyinlola;F;5
Oyuki;F;35
Oz;M;264
Ozan;M;124
Ozara;F;5
Ozaria;F;5
Ozell;M;24
Ozella;F;5
Oziah;M;154
Ozias;M;453
Ozie;M;5
Oziel;M;796
Ozil;M;99
Ozioma;F;20
Ozlo;M;11
Ozlynn;F;6
Ozmar;M;10
Ozric;M;8
Ozymandias;M;7
Ozzi;M;6
Ozzie;F;27
Ozzie;M;508
Ozziel;M;6
Ozzy;F;9
Ozzy;M;647
Paarth;M;84
Pablito;M;5
Pablo;M;7962
Pace;F;22
Pace;M;347
Pacen;M;6
Pacer;M;26
Pacey;F;139
Pacey;M;203
Pachia;F;5
Pacie;F;5
Pacience;F;5
Pacifica;F;6
Packer;M;29
Paco;M;65
Paddy;M;13
Paden;F;50
Paden;M;344
Padma;F;10
Padme;F;105
Padon;M;5
Padraic;M;116
Padraig;M;300
Padric;M;12
Padyn;F;5
Paedyn;F;18
Paelyn;F;73
Paelynn;F;22
Paesley;F;5
Paesyn;F;16
Paetin;F;5
Paeton;F;185
Paeton;M;46
Paetyn;F;619
Paetyn;M;11
Paetynn;F;42
Paeyton;F;59
Pagan;F;5
Page;F;222
Page;M;26
Pahal;F;25
Pahola;F;31
Paiden;F;90
Paiden;M;92
Paidyn;F;63
Paige;F;24607
Paige;M;10
Paigelynn;F;10
Paighten;F;11
Paighton;F;170
Paightyn;F;6
Paij;F;5
Paije;F;35
Pailey;F;43
Pailyn;F;118
Pailynn;F;80
Paisely;F;62
Paishence;F;8
Paislea;F;72
Paislee;F;6468
Paislei;F;106
Paisleigh;F;1659
Paisley;F;34221
Paisley;M;48
Paisleyann;F;21
Paisleyanne;F;5
Paisleyjo;F;5
Paisleymae;F;11
Paisleyrose;F;5
Paisli;F;92
Paislie;F;340
Paisly;F;132
Paislyn;F;97
Paislynn;F;139
Paison;F;13
Paisyn;F;183
Paisynn;F;6
Paiten;F;163
Paiten;M;5
Paitin;F;16
Paitlyn;F;50
Paitlynn;F;6
Paiton;F;450
Paiton;M;61
Paityn;F;3726
Paityn;M;23
Paitynn;F;232
Paiyton;F;45
Paizlea;F;7
Paizlee;F;709
Paizlei;F;5
Paizleigh;F;157
Paizley;F;930
Paizli;F;21
Paizlie;F;62
Paizly;F;27
Paizlyn;F;6
Pakhi;F;5
Pal;F;5
Pal;M;11
Paladin;M;16
Palak;F;45
Palash;M;28
Palin;F;129
Pallas;F;22
Pallavi;F;32
Palmer;F;1633
Palmer;M;1231
Palmira;F;10
Paloma;F;3344
Palvit;M;5
Palyn;F;99
Palynn;F;39
Pamela;F;2099
Pamella;F;30
Panagiota;F;48
Panagiotis;M;196
Panav;M;35
Panayiota;F;26
Panayiotis;M;58
Pancho;M;18
Pandora;F;490
Pansy;F;6
Pantelis;M;33
Pantera;F;36
Panth;M;26
Paola;F;4825
Paolina;F;35
Paolo;M;701
Papa;M;96
Pape;M;21
Par;F;15
Paradise;F;367
Paralee;F;5
Param;M;196
Paramveer;M;11
Paras;M;21
Paraskevi;F;29
Paree;F;10
Pareesa;F;28
Pari;F;332
Parid;M;5
Paridhi;F;26
Pariis;F;15
Parin;M;37
Parina;F;6
Parineeti;F;5
Parinika;F;5
Paris;F;10773
Paris;M;819
Parisa;F;263
Parish;F;83
Parish;M;113
Parisha;F;22
Parishay;F;11
Pariss;F;53
Parissa;F;21
Pariz;F;11
Pariza;F;7
Parizoda;F;36
Park;M;120
Parke;M;30
Parker;F;11912
Parker;M;49845
Parks;M;385
Parkyr;F;6
Parleen;F;5
Parley;M;104
Parmeet;M;5
Parmida;F;11
Parmis;F;24
Parneet;F;90
Parnell;M;24
Parnika;F;179
Parris;F;329
Parris;M;127
Parrish;F;75
Parrish;M;173
Pars;M;20
Parsa;M;246
Parshva;M;5
Parson;M;43
Parth;M;494
Partha;M;16
Parthenia;F;62
Parthiv;M;56
Parv;M;63
Parvathi;F;5
Parvathy;F;11
Parvati;F;11
Parvina;F;10
Parx;M;22
Parys;F;103
Pascal;M;286
Pascale;F;75
Paschal;M;12
Pascual;M;291
Pasha;F;35
Pasha;M;92
Pashance;F;5
Pashience;F;5
Pashion;F;5
Pashyn;F;18
Pasiley;F;5
Pasleigh;F;27
Pasley;F;5
Pason;M;16
Pasquale;M;178
Pasqualina;F;6
Passion;F;468
Pat;M;10
Patch;M;10
Pate;M;75
Pater;M;6
Patiance;F;10
Patience;F;2744
Patience;M;19
Paton;M;35
Patric;M;100
Patrica;F;5
Patrice;F;233
Patrice;M;33
Patricia;F;3998
Patricio;M;877
Patrick;F;10
Patrick;M;26623
Patrik;M;97
Patriot;M;17
Patrisha;F;40
Patrisia;F;5
Patron;M;5
Patrycja;F;26
Patryck;M;5
Patryk;M;275
Patsy;F;155
Patterson;F;10
Patterson;M;109
Patti;F;32
Patton;F;48
Patton;M;551
Patty;F;74
Patyn;F;5
Pau;F;7
Pau;M;249
Paul;M;19888
Paula;F;3296
Paula;M;20
Paulanthony;M;10
Pauleth;F;15
Paulett;F;38
Paulette;F;923
Paulie;M;5
Paulina;F;3428
Pauline;F;635
Paulino;M;199
Paulita;F;5
Paulo;M;750
Paulos;M;5
Paulson;M;7
Pavan;M;79
Pavani;F;20
Pavel;M;461
Pavithra;F;7
Pavitra;F;6
Pavle;M;89
Pavlo;M;25
Pavlos;M;48
Pavly;M;10
Pavni;F;5
Paw;F;177
Pawan;M;6
Pawel;M;43
Pax;F;36
Pax;M;527
Paxley;F;13
Paxon;M;292
Paxson;M;278
Paxston;M;5
Paxten;F;26
Paxten;M;194
Paxtin;M;41
Paxton;F;657
Paxton;M;14894
Paxtyn;F;286
Paxtyn;M;250
Payal;F;15
Payce;M;24
Paycen;F;42
Paycen;M;30
Paycie;F;5
Payden;F;326
Payden;M;412
Paydin;M;6
Paydon;M;32
Payeton;F;64
Payge;F;286
Paylan;F;6
Paylee;F;10
Paylen;F;40
Paylin;F;116
Payne;M;216
Paysen;F;151
Paysen;M;54
Payshance;F;6
Payshence;F;20
Payslee;F;279
Payslei;F;5
Paysleigh;F;42
Paysley;F;79
Paysli;F;25
Payslie;F;119
Payson;F;730
Payson;M;637
Paytan;F;62
Paytan;M;7
Payten;F;1650
Payten;M;218
Paytience;F;52
Paytin;F;314
Paytin;M;7
Paytn;F;24
Payton;F;25307
Payton;M;5254
Paytten;F;5
Paytton;F;22
Paytyn;F;282
Paytynn;F;18
Payzlee;F;175
Payzleigh;F;27
Payzley;F;23
Payzli;F;13
Payzlie;F;52
Paz;F;139
Paz;M;21
Pazley;F;13
Pazong;F;5
Peace;F;223
Peace;M;88
Peaches;F;18
Pearce;F;7
Pearce;M;339
Pearl;F;4031
Pearla;F;100
Pearle;F;17
Pearlie;F;20
Pearlina;F;5
Pearline;F;5
Pearly;F;21
Pearse;M;73
Pearson;F;54
Pearson;M;426
Pebbles;F;16
Pecos;M;23
Peder;M;11
Pedro;M;9727
Pedrohenrique;M;29
Peggy;F;211
Peighten;F;11
Peighton;F;1536
Peighton;M;61
Peightyn;F;140
Peirce;M;23
Peiton;F;20
Peityn;F;69
Peja;F;10
Pela;F;11
Pelagia;F;11
Pele;F;21
Pele;M;11
Peleg;M;5
Pelia;F;13
Pelin;F;7
Pella;F;42
Pema;F;109
Pema;M;6
Pemberley;F;44
Penda;F;26
Pendleton;F;7
Pendleton;M;19
Penellope;F;50
Penelope;F;42085
Penelope;M;26
Penelopea;F;11
Peneloperose;F;28
Penelopi;F;75
Penelopie;F;20
Penelopy;F;58
Peniel;F;81
Peniel;M;83
Penina;F;232
Penisimani;M;12
Penley;F;40
Penn;F;10
Penn;M;503
Pennelope;F;144
Penney;F;27
Penni;F;43
Pennie;F;106
Pennington;F;12
Pennington;M;12
Penny;F;2755
Pennylane;F;39
Penrose;F;6
Peony;F;34
Pepper;F;1272
Pepper;M;47
Per;M;5
Pera;F;7
Perceus;M;7
Percilla;F;5
Percival;M;123
Percy;F;11
Percy;M;548
Peregrin;M;29
Peregrine;F;51
Peregrine;M;102
Perel;F;303
Peretz;M;77
Perez;M;93
Perfect;M;5
Perfecto;M;11
Peri;F;343
Perl;F;212
Perla;F;4546
Perlita;F;6
Pernell;M;114
Perpetua;F;78
Perri;F;332
Perri;M;5
Perrie;F;71
Perrin;F;128
Perrin;M;378
Perrine;F;11
Perrion;M;43
Perris;F;20
Perry;F;644
Perry;M;1414
Persaeus;F;30
Persais;F;50
Persaius;F;7
Persaya;F;5
Persayis;F;17
Persayus;F;44
Perseis;F;5
Persephanie;F;100
Persephany;F;24
Persephone;F;1680
Persephoni;F;8
Persephonie;F;77
Persephony;F;12
Perseus;F;27
Perseus;M;455
Persia;F;267
Persis;F;20
Peru;F;5
Pesach;M;46
Pesha;F;5
Peshy;F;10
Pessel;F;51
Pessi;F;16
Pessie;F;11
Pessy;F;423
Petal;F;30
Petar;M;125
Pete;M;635
Petehn;F;5
Peter;M;18869
Peterjames;M;5
Peterson;M;113
Petie;M;5
Petr;M;38
Petra;F;1394
Petrina;F;9
Petro;M;10
Petrona;F;105
Petronila;F;8
Petros;M;122
Petrus;M;5
Petter;M;6
Petunia;F;5
Petyon;F;5
Peyden;F;11
Peyden;M;5
Peydon;M;16
Peysley;F;5
Peyson;F;115
Peyson;M;77
Peytan;F;154
Peyten;F;262
Peyten;M;59
Peytin;F;129
Peytin;M;11
Peyton;F;41992
Peyton;M;17806
Peytonmarie;F;6
Peytonn;F;5
Peytyn;F;153
Peytynn;F;16
Pfeiffer;F;32
Phabian;M;11
Phaedra;F;296
Phaith;F;48
Phalen;F;5
Phallon;F;35
Phallyn;F;18
Phalyn;F;25
Phalynn;F;10
Phanuel;M;16
Phara;F;11
Pharah;F;52
Pharaoh;F;5
Pharaoh;M;853
Pharell;M;75
Pharez;M;10
Pharoah;M;197
Pharoh;M;15
Pharrah;F;134
Pharrell;M;170
Pharyn;F;5
Phebe;F;353
Phebee;F;5
Phebie;F;5
Phelan;F;5
Phelan;M;97
Phelix;M;90
Phelps;M;10
Pheng;M;10
Phenix;F;135
Phenix;M;202
Phenyx;F;49
Phenyx;M;5
Pheobe;F;241
Pheona;F;35
Pheonix;F;146
Pheonix;M;198
Pheonyx;M;6
Phi;F;5
Phi;M;29
Phia;F;12
Phil;M;137
Philant;M;14
Philbert;M;11
Philemon;M;144
Philicia;F;5
Philip;M;7267
Philipe;M;17
Philipp;M;134
Philippa;F;529
Philippe;M;202
Philippos;M;16
Philips;M;5
Phillip;M;7956
Phillipa;F;25
Phillipe;M;35
Phillippa;F;5
Phillippe;M;5
Phillips;M;16
Philo;M;70
Philomena;F;591
Philomina;F;22
Philopateer;M;104
Philopater;M;88
Phin;M;5
Phineas;M;1200
Phinehas;M;240
Phineus;M;17
Phinley;F;68
Phinley;M;13
Phinn;M;23
Phinneas;M;94
Phiona;F;76
Phoebe;F;10482
Phoebee;F;19
Phoebi;F;5
Phoebie;F;23
Phoenix;F;6213
Phoenix;M;9991
Phoenixx;F;17
Phoenixx;M;22
Phoenyx;F;322
Phoenyx;M;166
Phong;M;97
Phu;M;11
Phuong;F;24
Phylicia;F;41
Phyllip;M;6
Phyllis;F;202
Phynix;F;74
Phynix;M;21
Phynn;M;6
Pia;F;796
Pieper;F;123
Pier;M;27
Piera;F;17
Pierce;F;130
Pierce;M;5906
Piercen;M;99
Pierceson;M;10
Piere;M;6
Pierina;F;15
Piero;M;176
Pierra;F;5
Pierre;M;1889
Piers;M;106
Piersen;M;16
Pierson;F;28
Pierson;M;1318
Pierston;M;5
Pieter;M;56
Pietra;F;94
Pietro;M;344
Pihu;F;74
Pike;M;123
Pilar;F;663
Pilot;M;105
Pinchas;M;312
Pinches;M;40
Pinchos;M;126
Pinchus;M;200
Pincus;M;5
Pink;F;10
Pinny;M;16
Pio;M;66
Piotr;M;100
Piper;F;32023
Piper;M;107
Pippa;F;815
Pipper;F;17
Pippi;F;6
Pippin;F;40
Pippin;M;11
Pistol;F;19
Pistol;M;63
Pius;M;63
Pixie;F;163
Piya;F;65
Piyush;M;12
Pj;M;19
Placido;M;31
Platon;M;118
Pleasant;F;6
Plum;F;5
Pocahontas;F;5
Poe;F;5
Poe;M;43
Poet;F;89
Poet;M;38
Poetry;F;84
Pol;M;15
Pola;F;127
Polaris;F;5
Poleth;F;12
Polett;F;5
Polette;F;62
Polina;F;600
Pollux;M;22
Polly;F;449
Pollyanna;F;81
Polo;M;107
Pooja;F;102
Pookela;M;38
Poorvi;F;17
Poppi;F;44
Poppie;F;15
Poppy;F;2521
Porcelain;F;5
Porfirio;M;153
Porscha;F;42
Porsche;F;66
Porsha;F;162
Porter;F;368
Porter;M;7211
Portia;F;446
Portland;F;31
Portland;M;35
Portlyn;F;27
Portlynn;F;19
Poseidon;M;161
Posey;F;245
Posie;F;65
Posy;F;44
Potter;F;5
Potter;M;20
Powell;F;6
Powell;M;92
Power;M;29
Poyraz;M;52
Prabal;M;5
Prabhas;M;11
Prabhat;M;6
Prabhav;M;65
Prabhjot;F;6
Prabhjot;M;57
Prabhleen;F;56
Prabhnoor;F;34
Prabhnoor;M;19
Prabin;M;5
Prachi;F;119
Pradhyun;M;5
Pradyumna;M;12
Pradyun;M;67
Pragathi;F;25
Pragati;F;9
Pragna;F;46
Pragnya;F;37
Pragya;F;107
Pragyan;M;24
Praharsh;M;5
Prahlad;M;38
Prairie;F;100
Praise;F;358
Praise;M;178
Prajin;M;5
Prajit;M;16
Prajna;F;86
Prajwal;M;60
Prakhar;M;5
Prakrit;M;5
Prakriti;F;76
Pramit;M;5
Pramod;M;5
Pranathi;F;48
Pranati;F;17
Pranav;M;1574
Pranavi;F;250
Pranay;M;175
Pranaya;F;23
Praneel;M;133
Praneeth;M;43
Pranesh;M;31
Pranika;F;65
Pranil;M;16
Pranish;M;65
Pranisha;F;44
Pranit;M;42
Pranita;F;29
Pranith;M;21
Pranitha;F;10
Pranjal;M;17
Pransh;M;5
Pranshi;F;48
Pranshu;M;45
Pranvi;F;16
Prapti;F;55
Prarthana;F;42
Prashant;M;19
Prasoon;M;5
Prateek;M;62
Pratham;M;174
Pratheek;M;27
Prathik;M;37
Pratik;M;158
Pratiksha;F;6
Pratt;M;11
Pratyush;M;86
Praveen;M;7
Praveer;M;5
Pravin;M;18
Pravya;F;9
Praxton;M;34
Pray;M;6
Prayaan;M;5
Prayag;M;32
Prayan;M;87
Prayas;M;6
Prayash;M;18
Prayer;F;19
Praylee;F;10
Prayze;F;6
Precieux;M;10
Precilla;F;6
Preciosa;F;16
Precious;F;1723
Precious;M;21
Precise;M;5
Preesha;F;49
Preet;F;42
Preet;M;58
Preethi;F;8
Preeti;F;10
Preeya;F;10
Preksha;F;26
Prem;M;150
Prema;F;5
Premier;M;17
Premiere;M;5
Prentice;M;176
Prentis;M;14
Prentiss;F;20
Prentiss;M;104
Prerana;F;5
Prerna;F;12
Prescilla;F;20
Prescott;F;21
Prescott;M;245
Presha;F;6
President;M;6
Preslea;F;67
Preslee;F;1960
Preslee;M;46
Preslei;F;76
Presleigh;F;1051
Presley;F;15055
Presley;M;1350
Presli;F;243
Preslie;F;869
Presly;F;79
Preslyn;F;97
Preslynn;F;65
Pressley;F;268
Pressley;M;5
Presslie;F;5
Pressly;F;17
Prestan;M;17
Presten;M;213
Prestin;M;230
Prestley;F;5
Preston;F;172
Preston;M;26691
Prestyn;F;166
Prestyn;M;425
Pretty;F;54
Prevail;M;5
Prezlee;F;23
Prezleigh;F;11
Prezley;F;68
Pria;F;154
Priam;M;13
Prianna;F;11
Priansh;M;13
Price;F;34
Price;M;475
Pricila;F;210
Pricilla;F;267
Pride;M;13
Priella;F;5
Prielle;F;5
Priest;M;99
Prim;F;107
Prima;F;12
Prime;M;10
Primitivo;M;7
Primo;M;72
Primrose;F;338
Primus;M;5
Prina;F;5
Prince;M;7249
Princeamir;M;31
Princeanthony;M;5
Princecharles;M;10
Princedavid;M;19
Princeeli;M;5
Princeelijah;M;5
Princeethan;M;5
Princeisaiah;M;7
Princejames;M;5
Princejohn;M;6
Princemichael;M;22
Princesa;F;57
Princess;F;3055
Princessa;F;11
Princeston;M;201
Princeten;M;16
Princetin;M;29
Princeton;M;4808
Princetyn;M;28
Princewilliam;M;10
Princezion;M;5
Princton;M;6
Princy;F;5
Prinston;M;45
Printice;M;5
Prinz;M;5
Prisca;F;101
Priscella;F;42
Priscila;F;1111
Priscilla;F;6339
Priscylla;F;5
Priseis;F;85
Prish;M;46
Prisha;F;1409
Prisila;F;163
Prisilla;F;60
Prisma;F;40
Pristine;F;43
Prit;M;5
Pritam;M;6
Prithiv;M;6
Prithvi;M;147
Priti;F;5
Pritika;F;16
Priya;F;1666
Priyah;F;60
Priyal;F;53
Priyam;M;17
Priyan;M;22
Priyana;F;48
Priyanka;F;278
Priyansh;M;65
Priyanshi;F;40
Priyasha;F;17
Prodigy;M;34
Prometheus;M;36
Promise;F;2302
Promise;M;142
Promisee;F;5
Promiss;F;43
Promisse;F;7
Promize;F;16
Promyce;F;28
Promyse;F;208
Promyss;F;5
Prophet;M;80
Prosper;F;16
Prosper;M;145
Prosperity;F;52
Providence;F;102
Prudance;F;5
Prudence;F;727
Prue;F;6
Pruitt;M;30
Pryce;F;22
Pryce;M;535
Pryia;F;5
Prynce;M;294
Pryncess;F;45
Prynceton;M;60
Prynn;F;5
Prynne;F;6
Pryor;F;16
Pryor;M;134
Pryson;M;6
Psalm;F;69
Psalm;M;48
Psalms;F;37
Psalms;M;26
Psymon;M;5
Ptolemy;M;16
Pualani;F;12
Puja;F;28
Pujan;M;13
Puneet;F;33
Purab;M;5
Purav;M;31
Purity;F;137
Purnell;M;6
Purpose;F;17
Purva;F;5
Purvi;F;79
Pushti;F;6
Pyper;F;2064
Pypper;F;5
Pyrrha;F;6
Qaadir;M;5
Qaasim;M;8
Qadir;M;126
Qadira;F;17
Qadirah;F;5
Qaiden;M;10
Qais;M;202
Qamar;F;100
Qamar;M;47
Qamari;F;5
Qasem;M;20
Qasim;M;354
Qassam;M;7
Qassim;M;6
Qays;M;17
Qi;F;5
Qi;M;10
Qian;M;15
Qiana;F;89
Qianna;F;5
Qiara;F;5
Qirat;F;39
Qmari;M;5
Quadarius;M;27
Quade;M;356
Quadir;M;442
Quadre;M;17
Quadri;M;5
Quaid;M;261
Qualiyah;F;8
Qualyn;M;21
Quamae;M;6
Quamaine;M;47
Quamar;M;12
Quamari;M;25
Quamarion;M;13
Quamel;M;17
Quamere;M;12
Quamir;M;150
Quamya;F;5
Quan;M;202
Quanah;M;19
Quanasia;F;7
Quandarius;M;10
Quanell;M;19
Quang;M;45
Quanisha;F;5
Quaniya;F;30
Quaniyah;F;66
Quannell;M;5
Quantae;M;20
Quantarius;M;5
Quantavia;F;5
Quantavious;M;49
Quantavis;M;5
Quantavius;M;18
Quantay;M;7
Quante;M;17
Quantez;M;76
Quantrell;M;52
Quaran;M;6
Quaron;M;18
Quartez;M;75
Quashaun;M;19
Quashawn;M;99
Quashon;M;5
Quasim;M;20
Quasir;M;5
Quatavious;M;5
Quavion;M;78
Quavious;M;5
Quavis;M;5
Quavon;M;85
Quay;M;20
Quayden;M;5
Quaylon;M;6
Quayon;M;5
Quayshawn;M;5
Quayvon;M;20
Que;M;13
Queen;F;1397
Queena;F;238
Queency;F;5
Queenie;F;393
Quency;M;19
Quentavious;M;14
Quenten;M;49
Quentez;M;16
Quentin;F;11
Quentin;M;6470
Quenton;M;292
Quentrell;M;8
Quentyn;M;102
Queshawn;M;11
Quest;F;11
Quest;M;272
Quetzal;F;44
Quetzal;M;22
Quetzali;F;127
Quetzalli;F;359
Quetzally;F;57
Quetzaly;F;226
Quiana;F;125
Quianna;F;52
Quiara;F;23
Quientin;M;6
Quigley;M;5
Quill;F;5
Quill;M;108
Quillan;M;108
Quillen;M;21
Quin;F;246
Quin;M;396
Quinasia;F;5
Quince;M;47
Quincee;F;128
Quincee;M;15
Quincey;F;224
Quincey;M;321
Quinci;F;55
Quinci;M;10
Quincie;F;61
Quincie;M;5
Quincy;F;1403
Quincy;M;4439
Quindarius;M;62
Quindell;M;15
Quinden;M;6
Quinell;M;12
Quiniya;F;8
Quiniyah;F;27
Quinlan;F;282
Quinlan;M;649
Quinlee;F;121
Quinleigh;F;12
Quinlen;M;5
Quinley;F;359
Quinlin;M;25
Quinlyn;F;192
Quinlynn;F;148
Quinn;F;24600
Quinn;M;10171
Quinna;F;10
Quinncy;F;5
Quinncy;M;10
Quinne;F;60
Quinnell;M;5
Quinnlan;F;16
Quinnlan;M;45
Quinnlee;F;45
Quinnleigh;F;27
Quinnley;F;169
Quinnly;F;53
Quinnlyn;F;231
Quinnlynn;F;23
Quinnten;M;40
Quinntin;M;49
Quinnton;M;128
Quinston;M;21
Quint;M;73
Quintan;M;48
Quintana;F;5
Quintarious;M;5
Quintarius;M;31
Quintasia;F;24
Quintavious;M;141
Quintavis;M;11
Quintavius;M;56
Quintel;M;31
Quintell;M;11
Quinten;M;1754
Quinterious;M;6
Quinterius;M;6
Quinterrius;M;6
Quintessa;F;38
Quintez;M;94
Quintin;M;2374
Quinton;M;4867
Quintrel;M;5
Quintrell;M;154
Quintus;M;201
Quintyn;M;188
Quinya;F;5
Quinzel;F;16
Quion;M;10
Quirino;M;5
Quirt;M;6
Qumari;M;13
Quora;F;5
Quorra;F;198
Quran;M;413
Quron;M;77
Qusai;M;148
Qusay;M;94
Quy;M;5
Quyen;F;31
Quynh;F;71
Quynhanh;F;5
Quynn;F;125
Qwanell;M;18
Qwen;M;5
Qwentin;M;13
Qwest;M;5
Qwynn;F;36
Qynn;F;5
Ra;F;5
