name;sex;count
Prisha;F;116
Shyann;F;116
Xochitl;F;116
Zuleyka;F;116
Adalie;F;115
Aleyah;F;115
Aleyna;F;115
Analee;F;115
Ariela;F;115
Charlene;F;115
Cosette;F;115
Elliette;F;115
Georgina;F;115
Jazmyne;F;115
Karmyn;F;115
Klara;F;115
Laina;F;115
Mona;F;115
Ria;F;115
Shay;F;115
Anissa;F;114
Audrie;F;114
Blanca;F;114
Brinlee;F;114
Deasia;F;114
Emalee;F;114
Estefania;F;114
Jiya;F;114
Kamdyn;F;114
Karoline;F;114
Kenzlee;F;114
Layan;F;114
Liza;F;114
Lori;F;114
Marcela;F;114
Presleigh;F;114
Ruthie;F;114
Anaiah;F;113
Candice;F;113
Emry;F;113
Felicia;F;113
Finnley;F;113
Ivey;F;113
Journie;F;113
Kari;F;113
Keren;F;113
Afton;F;112
Aiza;F;112
Arabelle;F;112
Emmaleigh;F;112
Jaslynn;F;112
Kenadee;F;112
Kerrigan;F;112
Lilli;F;112
Magaly;F;112
Tahiry;F;112
Adaleigh;F;111
Avril;F;111
Dianna;F;111
Estefany;F;111
Ever;F;111
Janely;F;111
Noelani;F;111
Tatianna;F;111
Annalynn;F;110
Billie;F;110
Carrington;F;110
Dasia;F;110
Emoni;F;110
Fabiola;F;110
Jacklyn;F;110
Melisa;F;110
Merida;F;110
Oaklee;F;110
Priscila;F;110
Rocio;F;110
Sonja;F;110
Trisha;F;110
Adalina;F;109
Aleeyah;F;109
Ashly;F;109
Dasha;F;109
Devin;F;109
Diane;F;109
Giulia;F;109
Jaci;F;109
Kalynn;F;109
Katharine;F;109
Lupita;F;109
Mari;F;109
Monique;F;109
Rylin;F;109
Sheyla;F;109
Stormy;F;109
Tanvi;F;109
Waverly;F;109
Alyanna;F;108
Baila;F;108
Briar;F;108
Hafsa;F;108
Khloee;F;108
Kirra;F;108
Lakyn;F;108
May;F;108
Milly;F;108
Nikita;F;108
Niyah;F;108
Novalee;F;108
Tamar;F;108
Taya;F;108
Veronika;F;108
Amberly;F;107
Austin;F;107
Cooper;F;107
Jeanette;F;107
Khadijah;F;107
Lux;F;107
Lyrik;F;107
Nila;F;107
Raeleigh;F;107
Zaina;F;107
Ayvah;F;106
Danae;F;106
Emeri;F;106
Kaliah;F;106
Leanne;F;106
Leyna;F;106
Meagan;F;106
Milla;F;106
Rhiannon;F;106
Winnie;F;106
Aadya;F;105
Adalia;F;105
Aila;F;105
Angely;F;105
Arwen;F;105
Asiya;F;105
Braylin;F;105
Brystol;F;105
Calleigh;F;105
Ebony;F;105
Jaslene;F;105
Leann;F;105
Mindy;F;105
Natali;F;105
Yasmeen;F;105
Yolanda;F;105
Alyana;F;104
Brook;F;104
Constance;F;104
Gentry;F;104
Halo;F;104
Jailynn;F;104
Mayte;F;104
Montana;F;104
Rochel;F;104
Sana;F;104
Star;F;104
Tayler;F;104
Aislinn;F;103
Amilia;F;103
Cailey;F;103
Daniyah;F;103
Evan;F;103
Gitty;F;103
Kelis;F;103
Loren;F;103
Moira;F;103
Reilly;F;103
Ryder;F;103
Zoee;F;103
Alize;F;102
Ameera;F;102
Berenice;F;102
Charis;F;102
Cienna;F;102
Khalia;F;102
Kiya;F;102
Marceline;F;102
Mazie;F;102
Nechama;F;102
Zaida;F;102
Zaynab;F;102
Alexandrea;F;101
Althea;F;101
Alyna;F;101
Ayden;F;101
Janelly;F;101
Janna;F;101
Juanita;F;101
Kristine;F;101
Lexy;F;101
Olyvia;F;101
Saydee;F;101
Vianney;F;101
Yael;F;101
Zella;F;101
Avary;F;100
Calli;F;100
Cielo;F;100
Haidyn;F;100
Isobel;F;100
Janeth;F;100
Marlena;F;100
Melani;F;100
Shaniyah;F;100
Taelynn;F;100
Zola;F;100
Alea;F;99
Caitlynn;F;99
Candace;F;99
Gizelle;F;99
Jessalyn;F;99
Jesslyn;F;99
Josey;F;99
Jude;F;99
Liyah;F;99
Lula;F;99
Maelyn;F;99
Payson;F;99
Samya;F;99
Vianey;F;99
Braylynn;F;98
Brookelyn;F;98
Ela;F;98
Hollis;F;98
Izel;F;98
Jayleigh;F;98
Nikole;F;98
Sanvi;F;98
Zofia;F;98
Zora;F;98
Adelle;F;97
Aniah;F;97
Arleth;F;97
Chava;F;97
Destiney;F;97
Ines;F;97
Issabella;F;97
Jenelle;F;97
Kalyn;F;97
Melania;F;97
Millicent;F;97
Nariyah;F;97
Preslie;F;97
Raizy;F;97
Reign;F;97
Rosalinda;F;97
Roxanna;F;97
Susannah;F;97
Yuna;F;97
Aaradhya;F;96
Aubreigh;F;96
Baileigh;F;96
Edna;F;96
Eleanora;F;96
Elysia;F;96
Iman;F;96
Makaila;F;96
Mariya;F;96
Marwa;F;96
Ryley;F;96
Shaelyn;F;96
Anabell;F;95
Ariadna;F;95
Aylah;F;95
Bernadette;F;95
Brighton;F;95
Bryana;F;95
Janaya;F;95
Joanne;F;95
Kahlan;F;95
Kaileigh;F;95
Kennadi;F;95
Layne;F;95
Malena;F;95
Mariel;F;95
Paulette;F;95
Rowyn;F;95
Shira;F;95
Skyy;F;95
Suzanne;F;95
Theodora;F;95
Annemarie;F;94
Elli;F;94
Elyana;F;94
Emeline;F;94
Italia;F;94
Jamila;F;94
Jolee;F;94
Kelsi;F;94
Lotus;F;94
Mirabelle;F;94
Niya;F;94
Raelee;F;94
Raine;F;94
Aeris;F;93
Brooklynne;F;93
Brynnlee;F;93
Emiliana;F;93
Fatimah;F;93
Flor;F;93
Ginger;F;93
Irelynn;F;93
Jalissa;F;93
Joseline;F;93
Kiyah;F;93
Leeann;F;93
Naila;F;93
Roxy;F;93
Siya;F;93
Starr;F;93
Taylee;F;93
Alayla;F;92
Amaia;F;92
Giulianna;F;92
Ileana;F;92
Jennah;F;92
Kavya;F;92
Kyah;F;92
Leana;F;92
Marlo;F;92
Mckinlee;F;92
Melodie;F;92
Sabine;F;92
Samia;F;92
Symone;F;92
Viktoria;F;92
Anylah;F;91
Avigail;F;91
Jaina;F;91
Juana;F;91
Lynette;F;91
Lynn;F;91
Rayven;F;91
Rosalind;F;91
Salem;F;91
Valencia;F;91
Yahaira;F;91
Yana;F;91
Adamaris;F;90
Alonna;F;90
Brinkley;F;90
Dream;F;90
Inaya;F;90
Jaime;F;90
Jenicka;F;90
Kinsleigh;F;90
Loralei;F;90
Margaux;F;90
Marianne;F;90
Shoshana;F;90
Triniti;F;90
Aleeya;F;89
Annalyse;F;89
Anushka;F;89
Avarie;F;89
Chloee;F;89
Dafne;F;89
Dayanara;F;89
Harmonee;F;89
Jackie;F;89
Lexus;F;89
Nataleigh;F;89
Rowen;F;89
Sabina;F;89
Santana;F;89
Zariya;F;89
Acelynn;F;88
Aislyn;F;88
Analiyah;F;88
Azalia;F;88
Chesney;F;88
Ilana;F;88
Jahzara;F;88
Journei;F;88
Kaiden;F;88
Keiry;F;88
Kristy;F;88
Malky;F;88
Rania;F;88
Roselynn;F;88
Shaina;F;88
Zadie;F;88
Abriana;F;87
Amyra;F;87
Ansleigh;F;87
Aviva;F;87
Chanelle;F;87
Debora;F;87
Ellyana;F;87
Ericka;F;87
Jaela;F;87
Kaidyn;F;87
Kaniyah;F;87
Kimberlyn;F;87
Kodi;F;87
Lamya;F;87
Maelynn;F;87
Makyla;F;87
Rosario;F;87
Ryanne;F;87
Sinai;F;87
Tatyana;F;87
Teegan;F;87
Alliyah;F;86
Avalee;F;86
Cayden;F;86
Daria;F;86
Desire;F;86
Italy;F;86
Jasleen;F;86
Liah;F;86
Lucianna;F;86
Mallorie;F;86
Manha;F;86
Norma;F;86
Sumaya;F;86
Talya;F;86
Aaliya;F;85
Aminata;F;85
Avaya;F;85
Brigitte;F;85
Briseis;F;85
Bryce;F;85
Ellee;F;85
Hiba;F;85
Hollie;F;85
Jariyah;F;85
Kameron;F;85
Linley;F;85
Lynlee;F;85
Maryah;F;85
Safa;F;85
Shriya;F;85
Sol;F;85
Tyra;F;85
Adison;F;84
Amaria;F;84
Angelie;F;84
Aralynn;F;84
Baylie;F;84
Berkeley;F;84
Briseida;F;84
Christy;F;84
Delila;F;84
Emberlynn;F;84
Ivette;F;84
Jayna;F;84
Jazleen;F;84
Jazzlynn;F;84
Joana;F;84
Kamaria;F;84
Katheryn;F;84
Laela;F;84
Leen;F;84
Lillith;F;84
Marli;F;84
Misha;F;84
Paizlee;F;84
Reem;F;84
Samirah;F;84
Story;F;84
Sydnie;F;84
Terra;F;84
Vanesa;F;84
Analy;F;83
Anastacia;F;83
Anistyn;F;83
Arionna;F;83
Aryah;F;83
Brilynn;F;83
Devon;F;83
Divine;F;83
Jackelyn;F;83
Jannah;F;83
Kaily;F;83
Kree;F;83
Malani;F;83
Mandy;F;83
Mileena;F;83
Neha;F;83
Rhyan;F;83
Rian;F;83
Rosabella;F;83
Salome;F;83
Yatziri;F;83
Zaniah;F;83
Adella;F;82
Adleigh;F;82
Aislin;F;82
Angelia;F;82
Bentlee;F;82
Chassidy;F;82
Delylah;F;82
Denver;F;82
Edie;F;82
Emmi;F;82
Fatoumata;F;82
Haiden;F;82
Indigo;F;82
Kendyll;F;82
Klaire;F;82
Kyrah;F;82
Memphis;F;82
Rosalina;F;82
Sabella;F;82
Sahasra;F;82
Selma;F;82
Adah;F;81
Ainslee;F;81
Aleen;F;81
Aleya;F;81
Alise;F;81
Armoni;F;81
Baylor;F;81
Brilee;F;81
Cleo;F;81
Dagny;F;81
Doris;F;81
Emmarie;F;81
Gracey;F;81
Jayce;F;81
Joi;F;81
Lakelyn;F;81
Laylani;F;81
Lilyanne;F;81
Maddox;F;81
Pilar;F;81
Raniya;F;81
Shaindy;F;81
Tamera;F;81
Taylynn;F;81
Ysabella;F;81
Zarah;F;81
Abbigale;F;80
Acacia;F;80
Adria;F;80
Adrianne;F;80
Aja;F;80
Amor;F;80
Arie;F;80
Caliyah;F;80
Freyja;F;80
Iyla;F;80
Jalaya;F;80
Jalyn;F;80
Jazlene;F;80
Keagan;F;80
Kinzlee;F;80
Laya;F;80
Legacy;F;80
Lili;F;80
Marlen;F;80
Noah;F;80
Pippa;F;80
Saoirse;F;80
Vicky;F;80
Adalynne;F;79
Analeah;F;79
Ania;F;79
Collette;F;79
Kaydee;F;79
Kyara;F;79
Mahogany;F;79
Makiah;F;79
Navy;F;79
Neva;F;79
Saira;F;79
Zayda;F;79
Zayna;F;79
Amie;F;78
Arianne;F;78
Britton;F;78
Brooklin;F;78
Cianna;F;78
Corrine;F;78
Dawn;F;78
Dora;F;78
Emberly;F;78
Inaaya;F;78
Ira;F;78
Jaeda;F;78
Jessi;F;78
Josephina;F;78
Kalista;F;78
Khloie;F;78
Layah;F;78
Lois;F;78
Maddisyn;F;78
Meah;F;78
Sade;F;78
Adamari;F;77
Alona;F;77
Anaiyah;F;77
Ani;F;77
Gracen;F;77
Iva;F;77
Karely;F;77
Kenadi;F;77
Kennady;F;77
Khylee;F;77
Kimberlee;F;77
Kynnedi;F;77
Maricela;F;77
Marielle;F;77
Mea;F;77
Niah;F;77
Ravyn;F;77
Rori;F;77
Samiah;F;77
Sanaya;F;77
Simran;F;77
Tristyn;F;77
Ailani;F;76
Brynnley;F;76
Chase;F;76
Christa;F;76
Georgiana;F;76
Hawa;F;76
Hudson;F;76
Jamiah;F;76
Jayne;F;76
Kenadie;F;76
Lexington;F;76
Leyah;F;76
Luca;F;76
Maryn;F;76
Navaeh;F;76
Nour;F;76
Oriana;F;76
Paetyn;F;76
Pia;F;76
Prudence;F;76
Rivky;F;76
Vania;F;76
Yehudis;F;76
Amarah;F;75
Anisha;F;75
Aralyn;F;75
Berlin;F;75
Brigid;F;75
Corina;F;75
Daiana;F;75
Damiyah;F;75
Emilyn;F;75
Jakiyah;F;75
Jaydah;F;75
Jorja;F;75
Kaniya;F;75
Karson;F;75
Kyler;F;75
Maleigha;F;75
Maycie;F;75
Naomy;F;75
Sakura;F;75
Sanjana;F;75
Skarlett;F;75
Stefany;F;75
Tierra;F;75
Tristan;F;75
Valarie;F;75
Venus;F;75
Vivianne;F;75
Yuri;F;75
Zinnia;F;75
Aiden;F;74
Alyce;F;74
Anali;F;74
Brailynn;F;74
Ellena;F;74
Fallyn;F;74
Glory;F;74
Jasmyn;F;74
Kenzington;F;74
Khloey;F;74
Kinzie;F;74
Lailani;F;74
Lani;F;74
Makynzie;F;74
Maliha;F;74
Malinda;F;74
Mildred;F;74
Nilah;F;74
Randi;F;74
Reya;F;74
Stormie;F;74
Allana;F;73
Anaiya;F;73
Anayeli;F;73
Annistyn;F;73
Arissa;F;73
Damya;F;73
Edyn;F;73
Evalina;F;73
Inez;F;73
Jocelyne;F;73
Joey;F;73
Johannah;F;73
Krisha;F;73
Leora;F;73
Lillia;F;73
Madisen;F;73
Marely;F;73
Mason;F;73
Mckenzi;F;73
Melannie;F;73
Nahomi;F;73
Octavia;F;73
Aaniyah;F;72
Abella;F;72
Alycia;F;72
Alyssia;F;72
Antoinette;F;72
Avrie;F;72
Brianne;F;72
Delainey;F;72
Emarie;F;72
Emmersyn;F;72
Eowyn;F;72
Eternity;F;72
Everley;F;72
Jaila;F;72
Jenevieve;F;72
Joan;F;72
Kassie;F;72
Kayliana;F;72
Laine;F;72
Lilee;F;72
Liz;F;72
Marguerite;F;72
Rachelle;F;72
Rilyn;F;72
Safiya;F;72
Samarah;F;72
Starla;F;72
Suzanna;F;72
Tamiyah;F;72
Yazmine;F;72
Alexi;F;71
Alysa;F;71
Annalyn;F;71
Aribella;F;71
Bernice;F;71
Charly;F;71
Citlalli;F;71
Cori;F;71
Danya;F;71
Dezirae;F;71
Elouise;F;71
Ily;F;71
Irelyn;F;71
Janette;F;71
Lavinia;F;71
Mylie;F;71
Nahomy;F;71
Samaira;F;71
Savana;F;71
Saya;F;71
Shaelynn;F;71
Toby;F;71
Winifred;F;71
Aliviah;F;70
Anslee;F;70
Asiyah;F;70
Auria;F;70
Bay;F;70
Caidence;F;70
Cameryn;F;70
Emberlyn;F;70
Jaedyn;F;70
Jalia;F;70
Jalisa;F;70
Jamia;F;70
Jesse;F;70
Jules;F;70
Julietta;F;70
Keisha;F;70
Kenslee;F;70
Kenzlie;F;70
Korra;F;70
Kynzlee;F;70
Lilliann;F;70
Lovely;F;70
Mahi;F;70
Makaela;F;70
Naveah;F;70
Noella;F;70
Rayah;F;70
Rikki;F;70
Rina;F;70
Roxie;F;70
Sariya;F;70
Serene;F;70
Sterling;F;70
Yessenia;F;70
Ahuva;F;69
Amal;F;69
Amyiah;F;69
Asma;F;69
Avielle;F;69
Bellarose;F;69
Breanne;F;69
Emrie;F;69
Gladys;F;69
Hellen;F;69
Izabela;F;69
Jayme;F;69
Jenessa;F;69
Kaira;F;69
Laiken;F;69
Laikyn;F;69
Lane;F;69
Lillianne;F;69
Maizie;F;69
Nika;F;69
Rae;F;69
Serinity;F;69
Sia;F;69
Siobhan;F;69
Susie;F;69
Tamya;F;69
Violetta;F;69
Wilhelmina;F;69
Xitlali;F;69
Allyssa;F;68
Alya;F;68
Alysia;F;68
Amiracle;F;68
Brailey;F;68
Brailyn;F;68
Citlaly;F;68
Connie;F;68
Daenerys;F;68
Deisy;F;68
Emaline;F;68
Ensley;F;68
Estela;F;68
Hosanna;F;68
Illiana;F;68
Jadelyn;F;68
Jaylani;F;68
Jessenia;F;68
Joann;F;68
Joselynn;F;68
Kambrie;F;68
Laurie;F;68
Leeah;F;68
Mattison;F;68
Melanny;F;68
Orianna;F;68
Tailynn;F;68
Unknown;F;68
Xena;F;68
Yusra;F;68
Zakiya;F;68
Aisley;F;67
Amaiyah;F;67
Analisa;F;67
Arizona;F;67
Artemis;F;67
Avelyn;F;67
Avia;F;67
Becca;F;67
Brystal;F;67
Cailynn;F;67
Catarina;F;67
Dara;F;67
Draya;F;67
Elisheva;F;67
Gala;F;67
Isela;F;67
Jannat;F;67
Kaili;F;67
Kensi;F;67
Kolbie;F;67
Maelee;F;67
Makenzy;F;67
Naiya;F;67
Serina;F;67
Sparrow;F;67
Sybil;F;67
Tirzah;F;67
Tylee;F;67
Zakiyah;F;67
Zyla;F;67
Adara;F;66
Alysson;F;66
Ariannah;F;66
Avni;F;66
Aziyah;F;66
Brennan;F;66
Chloie;F;66
Ciana;F;66
Devora;F;66
Echo;F;66
Esha;F;66
Hilary;F;66
Hollyn;F;66
Ilyana;F;66
Janai;F;66
Kalaya;F;66
Kamia;F;66
Karol;F;66
Katlyn;F;66
Kloey;F;66
Kylin;F;66
Laynee;F;66
Mabry;F;66
Macee;F;66
Myleigh;F;66
Nalah;F;66
Shaylynn;F;66
Aliannah;F;65
Arriana;F;65
Avamarie;F;65
Breelyn;F;65
Cailin;F;65
Cami;F;65
Emmalin;F;65
Gabby;F;65
Hayven;F;65
Henrietta;F;65
Jacelynn;F;65
Jamaya;F;65
Jia;F;65
Kalena;F;65
Lillee;F;65
Linden;F;65
Lizette;F;65
Nayomi;F;65
Neve;F;65
Ripley;F;65
Somaya;F;65
Taylen;F;65
Alasia;F;64
Aura;F;64
Bennett;F;64
Candy;F;64
Caylin;F;64
Darianna;F;64
Divya;F;64
Emalynn;F;64
Emeli;F;64
Jaquelin;F;64
Kylei;F;64
Madelynne;F;64
Malea;F;64
Marlyn;F;64
Pauline;F;64
Railyn;F;64
Ryah;F;64
Sama;F;64
Tilly;F;64
Yitty;F;64
Zipporah;F;64
Abigael;F;63
Addysen;F;63
Angelyn;F;63
Aoife;F;63
Arayah;F;63
Arieanna;F;63
Avonlea;F;63
Blakeley;F;63
Eliyah;F;63
Gretta;F;63
Havana;F;63
Jamilah;F;63
Janay;F;63
Jean;F;63
Kailah;F;63
Kamaya;F;63
Katya;F;63
Kayle;F;63
Kensie;F;63
Lakota;F;63
Larkin;F;63
Liyana;F;63
Lora;F;63
Macyn;F;63
Madysen;F;63
Michele;F;63
Nadiya;F;63
Perry;F;63
Polina;F;63
Railynn;F;63
Sherry;F;63
Sunshine;F;63
Tanner;F;63
Trinitee;F;63
Vanellope;F;63
Zamya;F;63
Zaryah;F;63
Zayra;F;63
Aaryn;F;62
Agatha;F;62
Amaiya;F;62
Anja;F;62
Azucena;F;62
Bianka;F;62
Cloe;F;62
Dakotah;F;62
Denali;F;62
Eleanore;F;62
Evey;F;62
Fayth;F;62
Genessis;F;62
Hennessy;F;62
Hindy;F;62
Indie;F;62
Isa;F;62
Jayci;F;62
Jennie;F;62
Josalyn;F;62
Josette;F;62
Karah;F;62
Kateri;F;62
Kaylan;F;62
Keylee;F;62
Khole;F;62
Kim;F;62
Lindy;F;62
Lundyn;F;62
Lyanna;F;62
Lyndsey;F;62
Maizy;F;62
Meara;F;62
Ocean;F;62
Shylah;F;62
Sincere;F;62
Alysha;F;61
Amberlyn;F;61
Angelika;F;61
Baleigh;F;61
Beautiful;F;61
Bobbie;F;61
Briasia;F;61
Brynlie;F;61
Caris;F;61
Cassadee;F;61
Cate;F;61
Cerenity;F;61
Danni;F;61
Emileigh;F;61
Eris;F;61
Isley;F;61
Jadore;F;61
Jeslyn;F;61
Justina;F;61
Kamara;F;61
Kami;F;61
Kamiah;F;61
Keyli;F;61
Kimberlynn;F;61
Laynie;F;61
Leiah;F;61
Lincoln;F;61
Lisbeth;F;61
Lisette;F;61
Malika;F;61
Marta;F;61
Naliyah;F;61
Rahma;F;61
Raylin;F;61
Rena;F;61
Safia;F;61
Salina;F;61
Yulianna;F;61
Yuridia;F;61
Ailin;F;60
Alliana;F;60
Aly;F;60
Amilya;F;60
Angeli;F;60
Aniylah;F;60
Bracha;F;60
Carrigan;F;60
Coco;F;60
Crimson;F;60
Daliyah;F;60
Dynasty;F;60
Emaan;F;60
Emree;F;60
Eshal;F;60
Greer;F;60
Haily;F;60
Izabell;F;60
Josefina;F;60
Kaylei;F;60
Kiarra;F;60
Kimberley;F;60
Leylani;F;60
Luci;F;60
Mckynlee;F;60
Myracle;F;60
Odette;F;60
Raylyn;F;60
Renae;F;60
Rylei;F;60
Shanelle;F;60
Adelia;F;59
Ameena;F;59
Anessa;F;59
Aries;F;59
Avaleigh;F;59
Cathy;F;59
Daylin;F;59
Haya;F;59
Honey;F;59
Janell;F;59
Jovi;F;59
Julisa;F;59
Kambria;F;59
Kezia;F;59
Khaliyah;F;59
Klarissa;F;59
Lamiyah;F;59
Maddilyn;F;59
Madelyne;F;59
Makaylee;F;59
Mariama;F;59
Marilynn;F;59
Marly;F;59
Nicolle;F;59
Royal;F;59
Semaj;F;59
Sequoia;F;59
Shakira;F;59
Snow;F;59
Swayze;F;59
Yajaira;F;59
Zamiyah;F;59
Abilene;F;58
Addelynn;F;58
Alaiyah;F;58
Aleeza;F;58
Azlynn;F;58
Bentleigh;F;58
Brileigh;F;58
Coralie;F;58
Cydney;F;58
Dallis;F;58
Dayla;F;58
Eliora;F;58
Estefani;F;58
Francis;F;58
Irina;F;58
Kadyn;F;58
Kaiyah;F;58
Karisma;F;58
Kennedie;F;58
Kymani;F;58
Kymber;F;58
Lizzie;F;58
Lulu;F;58
Minnie;F;58
Mykah;F;58
Nadya;F;58
Saniah;F;58
Sanya;F;58
Sofiya;F;58
Tanisha;F;58
Yarel;F;58
Yocheved;F;58
Adysen;F;57
Aiva;F;57
Alexys;F;57
Amariana;F;57
Arianah;F;57
Asa;F;57
Autum;F;57
Carolynn;F;57
Catalaya;F;57
Charisma;F;57
Daleysa;F;57
Elvira;F;57
Emaleigh;F;57
Emelie;F;57
Emmanuella;F;57
Gaia;F;57
Hala;F;57
Kaisley;F;57
Karsen;F;57
Kellie;F;57
Kerrington;F;57
Kierstyn;F;57
Kyle;F;57
Landyn;F;57
Leeanna;F;57
Lillyanne;F;57
Manuela;F;57
Marlow;F;57
Mikah;F;57
Monika;F;57
Naia;F;57
Rayanna;F;57
Reva;F;57
Rhianna;F;57
Sayuri;F;57
Trista;F;57
Xenia;F;57
Yoselyn;F;57
Adrielle;F;56
Aeryn;F;56
Ahana;F;56
Allegra;F;56
Amoni;F;56
Aniyla;F;56
Brelynn;F;56
Chloey;F;56
Damiya;F;56
Dayna;F;56
Dia;F;56
Eldana;F;56
Hanan;F;56
Isra;F;56
Jariah;F;56
Jaylinn;F;56
Jaziyah;F;56
Kenzleigh;F;56
Leandra;F;56
Levi;F;56
Loyalty;F;56
Madden;F;56
Maddyn;F;56
Mayrin;F;56
Miller;F;56
Sianna;F;56
Simona;F;56
Tierney;F;56
Uma;F;56
Verity;F;56
Yanely;F;56
Adrina;F;55
Aleia;F;55
Amethyst;F;55
Amna;F;55
Bexley;F;55
Bobbi;F;55
Britany;F;55
Callista;F;55
Charlette;F;55
Coralyn;F;55
Deena;F;55
Demetria;F;55
Easton;F;55
Fabiana;F;55
Gema;F;55
Hadassa;F;55
Harlem;F;55
Jaquelyn;F;55
Kambri;F;55
Kaylene;F;55
Kiah;F;55
Leilanie;F;55
Lissette;F;55
Madelin;F;55
Mai;F;55
Maira;F;55
Marisela;F;55
Mirabel;F;55
Nakayla;F;55
Olga;F;55
Portia;F;55
Rana;F;55
Rochelle;F;55
Rosy;F;55
Tamiya;F;55
Zayah;F;55
Zoei;F;55
Aashna;F;54
Adisyn;F;54
Alaia;F;54
Alizabeth;F;54
Amairany;F;54
Arrianna;F;54
Ayda;F;54
Brailee;F;54
Cheryl;F;54
Chole;F;54
Daelyn;F;54
Dailyn;F;54
Elif;F;54
Emari;F;54
Emmah;F;54
Emmery;F;54
Franchesca;F;54
Greenlee;F;54
Iyonna;F;54
Janya;F;54
Juno;F;54
Kasandra;F;54
Katelin;F;54
Kristal;F;54
Kylynn;F;54
Landrie;F;54
Lariah;F;54
Lyriq;F;54
Nava;F;54
Paxton;F;54
Raizel;F;54
Rielle;F;54
Seanna;F;54
Sirena;F;54
Taylar;F;54
Tyanna;F;54
Zaliyah;F;54
Adlee;F;53
Adriel;F;53
Aerabella;F;53
Ailey;F;53
Alahna;F;53
Alyza;F;53
Angeles;F;53
Anyah;F;53
Arlyn;F;53
Averey;F;53
Azlyn;F;53
Breonna;F;53
Cathryn;F;53
Elani;F;53
Emmylou;F;53
Esmae;F;53
Finlee;F;53
Gabriel;F;53
Hensley;F;53
Ilianna;F;53
Jadah;F;53
Janylah;F;53
Jayana;F;53
Jentry;F;53
Josilyn;F;53
Jozlyn;F;53
Kalayah;F;53
Kalie;F;53
Kameryn;F;53
Karrington;F;53
Kilee;F;53
Kristian;F;53
Madaline;F;53
Malaika;F;53
Malin;F;53
Marla;F;53
Mayla;F;53
Melony;F;53
Myasia;F;53
Nada;F;53
Neela;F;53
Sullivan;F;53
Tammy;F;53
Teaghan;F;53
Ziya;F;53
Aarohi;F;52
Amaryllis;F;52
Ambar;F;52
Anela;F;52
Annaleah;F;52
Aysha;F;52
Brenley;F;52
Brionna;F;52
Cailee;F;52
Catelyn;F;52
Chelsie;F;52
Daniya;F;52
Emmanuelle;F;52
Goldie;F;52
Halima;F;52
Jaileen;F;52
Jamyah;F;52
Jena;F;52
Joella;F;52
Kamea;F;52
Kamyla;F;52
Kendalyn;F;52
Kitana;F;52
Kristiana;F;52
Leylah;F;52
Liora;F;52
Makynlee;F;52
Markayla;F;52
Meela;F;52
Miliana;F;52
Monae;F;52
Monserrath;F;52
Oliviah;F;52
Romy;F;52
Rosetta;F;52
Shelly;F;52
Skai;F;52
Sophya;F;52
Stefanie;F;52
Storm;F;52
Sydni;F;52
Adaya;F;51
Adelie;F;51
Aishani;F;51
Alaynah;F;51
Alaynna;F;51
Alecia;F;51
Aleida;F;51
Amairani;F;51
Ami;F;51
Anvi;F;51
Averee;F;51
Ayat;F;51
Blakelyn;F;51
Brie;F;51
Briseyda;F;51
Chantal;F;51
Chrisette;F;51
Chyanne;F;51
Coralee;F;51
Corrina;F;51
Deonna;F;51
Dinah;F;51
Eila;F;51
Elyza;F;51
Emsley;F;51
Faiga;F;51
Francisca;F;51
Griselda;F;51
Hadlie;F;51
Haileigh;F;51
Havyn;F;51
Huda;F;51
Ishani;F;51
Ivonne;F;51
Janey;F;51
Jiana;F;51
Jozie;F;51
Kaelin;F;51
Kaleigha;F;51
Khali;F;51
Kyli;F;51
Magali;F;51
Maranda;F;51
Mayar;F;51
Nawal;F;51
Nella;F;51
Paiton;F;51
Sahar;F;51
Saraya;F;51
Solange;F;51
Taylyn;F;51
Tristen;F;51
Yessica;F;51
Zoha;F;51
Alyah;F;50
Ameliah;F;50
Anari;F;50
Andria;F;50
Arihanna;F;50
Arwa;F;50
Azra;F;50
Bellamy;F;50
Bethel;F;50
Brynne;F;50
Caraline;F;50
Dalis;F;50
Ellia;F;50
Ezri;F;50
Falynn;F;50
Finleigh;F;50
Guiliana;F;50
Jacklynn;F;50
Jordana;F;50
Kamyah;F;50
Kay;F;50
Keya;F;50
Keyanna;F;50
Lanaya;F;50
Layken;F;50
Luana;F;50
Macayla;F;50
Maddyson;F;50
Mailyn;F;50
Maja;F;50
Malorie;F;50
Maylen;F;50
Merritt;F;50
Nallely;F;50
Nithya;F;50
Oakleigh;F;50
Raena;F;50
Rhema;F;50
Scotlyn;F;50
Seren;F;50
Shalom;F;50
Sicily;F;50
Solara;F;50
Tenzin;F;50
Tyasia;F;50
Zailey;F;50
Zayleigh;F;50
Adelynne;F;49
Akemi;F;49
Alaa;F;49
Alaura;F;49
Andraya;F;49
Aniela;F;49
Arian;F;49
Arina;F;49
Audri;F;49
Ayra;F;49
Azaleah;F;49
Beckett;F;49
Eastyn;F;49
Erynn;F;49
Evyn;F;49
Graci;F;49
Grettel;F;49
Haisley;F;49
Ivie;F;49
Ivyonna;F;49
Jaylie;F;49
Jaziah;F;49
Jazlin;F;49
Jensen;F;49
Karime;F;49
Katana;F;49
Kingsley;F;49
Kyliee;F;49
Kynzie;F;49
Lainee;F;49
Lamar;F;49
Leigh;F;49
Loreal;F;49
Lucca;F;49
Maris;F;49
